"STATION","NAME","DATE","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00436995","RUTLAND, VT US","2016-12-17",,"0.12","1.7","4.0","17","-8","17",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-18",,"0.67","2.6","4.0","34","17","34",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-19",,"0.46","0.0","3.0","45","7","7",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-20",,"0.00","0.0","3.0","19","0","0",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-21",,"0.00","0.0","3.0","30","0","30",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-22",,"0.07","2.6","4.0","37","28","30",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-23",,"0.02","1.1","4.0","34","24","32",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-24",,"0.01","0.0","3.0","41","26","30",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-25",,"0.02","0.0","2.0","40","29","36",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-26",,"0.00","0.0","2.0","36","7","8",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-27",,"0.23","0.0","2.0","47","8","46",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-28",,"0.00","0.0","1.0","46","31","31",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-29",,"0.00","0.0","1.0","33","27","29",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-30",,"0.31","3.2","3.0","32","28","30",,,,,,
"USC00436995","RUTLAND, VT US","2016-12-31",,"0.02","0.6","3.0","34","15","17",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-01",,"0.01","0.0","2.0","37","17","35",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-02",,"0.00","0.0","2.0","38","14","14",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-03",,"0.00","0.0","1.0","42","14","36",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-04",,"0.31","0.0","0.0","39","32","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-05",,"0.00","0.0","0.0","42","20","20",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-06",,"0.06","2.6","2.0","27","19","19",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-07",,"0.00","0.0","2.0","22","1","1",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-08",,"0.00","0.0","2.0","19","-3","-3",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-09",,"0.00","0.0","2.0","16","-5","-5",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-10",,"0.00","0.0","2.0","14","-5","4",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-11",,"0.21","0.0","0.0","43","4","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-12",,"0.01","0.0","0.0","48","30","40",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-13",,"0.12","0.0","0.0","56","35","35",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-14",,"0.00","0.0","0.0","35","7","7",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-15",,"0.00","0.0","0.0","25","7","20",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-16",,"0.00","0.0","0.0","29","7","8",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-17",,"0.00","0.0","0.0","36","8","14",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-18",,"0.19","1.4","1.0","40","13","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-19",,"0.00","0.0","0.0","37","33","33",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-20",,"0.00","0.0","0.0","41","31","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-21",,"0.00","0.0","0.0","37","32","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-22",,"0.00","0.0","0.0","41","32","36",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-23",,"0.03","0.0","0.0","37","31","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-24",,"0.22","1.6","1.0","35","30","33",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-25",,"0.53","3.7","4.0","35","26","28",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-26",,"0.00","0.0","3.0","36","28","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-27",,"0.00","0.0","3.0","45","32","33",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-28",,"0.00","0.0","3.0","35","30","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-29",,"0.00","0.0","3.0","35","30","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-30",,"0.00","0.0","3.0","35","23","24",,,,,,
"USC00436995","RUTLAND, VT US","2017-01-31",,"0.00","0.0","3.0","30","6","6",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-01",,"0.04","1.2","3.0","27","6","25",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-02",,"0.00","0.0","3.0","37","22","23",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-03",,"0.00","0.0","2.0","29","20","20",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-04",,"0.00","0.0","2.0","25","16","16",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-05",,"0.00","0.0","2.0","28","16","23",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-06",,"0.00","0.2","2.0","34","16","17",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-07",,"0.00","0.0","2.0","28","17","24",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-08",,"0.27","1.7","3.0","35","22","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-09",,"0.31","2.2","4.0","46","12","12",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-10",,"0.41","3.3","6.0","12","-5","8",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-11",,"0.08","1.4","6.0","20","8","20",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-12",,"0.00","0.0","6.0","27","13","15",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-13",,"0.28","6.3","9.0","28","15","24",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-14",,"0.00","0.0","9.0","24","6","6",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-15",,"0.00","0.0","8.0","32","4","27",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-16",,"0.04","0.6","8.0","38","25","25",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-17",,"0.09","2.3","9.0","27","19","19",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-18",,"0.00","0.0","8.0","33","10","13",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-19",,"0.00","0.0","7.0","52","13","27",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-20",,"0.00","0.0","5.0","55","27","29",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-21",,"0.00","0.0","5.0","38","13","14",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-22",,"0.00","0.0","4.0","45","14","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-23",,"0.00","0.0","3.0","57","31","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-24",,"0.00","0.0","1.0","67","32","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-25",,"0.01","0.0","0.0","57","32","37",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-26",,"0.73","0.0","0.0","66","29","30",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-27",,"0.00","0.0","0.0","35","27","31",,,,,,
"USC00436995","RUTLAND, VT US","2017-02-28",,"0.00","0.0","0.0","48","28","30",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-01",,"0.00","0.0","0.0","53","30","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-02",,"0.45","0.0","0.0","67","37","37",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-03",,"0.00","0.0","0.0","37","14","15",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-04",,"0.01","0.3","0.0","28","3","6",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-05",,"0.00","0.0","0.0","11","3","4",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-06",,"0.00","0.0","0.0","24","4","4",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-07",,"0.02","0.0","0.0","41","4","36",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-08",,"0.22","0.0","0.0","47","36","38",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-09",,"0.04","0.0","0.0","51","31","31",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-10",,"0.00","0.0","0.0","39","25","26",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-11",,"0.03","1.6","1.0","32","-1","1",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-12",,"0.00","0.0","1.0","12","1","4",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-13",,"0.00","0.0","0.0","21","3","5",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-14",,"0.00","0.0","0.0","22","5","16",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-15",,"1.59","15.1","14.0","21","11","12",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-16",,"0.00","0.0","14.0","21","12","14",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-17",,"0.00","0.0","14.0","31","9","9",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-18",,"0.00","0.0","13.0","39","2","2",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-19",,"0.00","0.0","11.0","41","2","18",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-20",,"0.00","0.0","10.0","42","11","12",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-21",,"0.00","0.0","9.0","48","12","28",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-22",,"0.02","0.3","8.0","46","20","20",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-23",,"0.00","0.0","8.0","22","-2","-1",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-24",,"0.00","0.0","7.0","36","-1","25",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-25",,"0.20","0.0","6.0","35","25","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-26",,"0.05","0.0","5.0","36","16","17",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-27",,"0.13","0.0","4.0","39","17","36",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-28",,"0.10","0.0","3.0","41","35","36",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-29",,"0.05","0.0","3.0","52","33","33",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-30",,"0.00","0.0","1.0","39","28","29",,,,,,
"USC00436995","RUTLAND, VT US","2017-03-31",,"0.00","0.0","0.0","42","29","37",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-01",,"0.61","4.1","3.0","37","31","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-02",,"0.00","0.0","1.0","40","32","33",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-03",,"0.00","0.0","0.0","54","23","24",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-04",,"0.30","0.0","0.0","56","24","43",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-05",,"0.35","0.0","0.0","44","35","38",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-06",,"0.04","0.0","0.0","49","38","40",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-07",,"0.41","0.0","0.0","42","38","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-08",,"0.19","2.1","0.0","42","30","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-09",,"0.00","0.0","0.0","44","24","25",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-10",,"0.00","0.0","0.0","66","25","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-11",,"0.00","0.0","0.0","80","34","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-12",,"0.12","0.0","0.0","81","42","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-13",,"0.02","0.0","0.0","61","40","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-14",,"0.00","0.0","0.0","56","26","27",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-15",,"0.00","0.0","0.0","60","27","27",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-16",,"0.04","0.0","0.0","69","27","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-17",,"0.02","0.0","0.0","69","27","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-18",,"0.00","0.0","0.0","62","35","37",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-19",,"0.00","0.0","0.0","55","37","41",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-20",,"0.17","0.0","0.0","55","28","45",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-21",,"0.21","0.0","0.0","55","38","45",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-22",,"0.03","0.0","0.0","49","44","44",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-23",,"0.03","0.0","0.0","50","32","32",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-24",,"0.00","0.0","0.0","67","32","33",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-25",,"0.00","0.0","0.0","61","31","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-26",,"0.31","0.0","0.0","54","34","48",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-27",,"0.02","0.0","0.0","67","48","54",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-28",,"0.00","0.0","0.0","74","54","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-29",,"0.00","0.0","0.0","78","51","56",,,,,,
"USC00436995","RUTLAND, VT US","2017-04-30",,"0.00","0.0","0.0","70","37","38",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-01",,"0.23","0.0","0.0","49","38","48",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-02",,"1.18","0.0","0.0","71","48","57",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-03",,"0.25","0.0","0.0","60","48","48",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-04",,"0.02","0.0","0.0","54","29","31",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-05",,"0.00","0.0","0.0","66","31","47",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-06",,"0.41","0.0","0.0","54","45","53",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-07",,"0.18","0.0","0.0","69","45","46",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-08",,"0.44","0.0","0.0","54","36","36",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-09",,"0.14","0.0","0.0","45","35","37",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-10",,"0.00","0.0","0.0","48","37","39",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-11",,"0.00","0.0","0.0","57","39","41",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-12",,"0.00","0.0","0.0","62","37","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-13",,"0.00","0.0","0.0","69","42","46",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-14",,"0.37","0.0","0.0","62","39","40",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-15",,"0.22","0.0","0.0","53","40","46",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-16",,"0.06","0.0","0.0","63","38","40",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-17",,"0.00","0.0","0.0","76","40","53",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-18",,"0.00","0.0","0.0","89","51","57",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-19",,"0.00","0.0","0.0","91","57","68",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-20",,"0.00","0.0","0.0","74","42","43",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-21",,"0.00","0.0","0.0","63","35","40",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-22",,"0.27","0.0","0.0","70","40","47",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-23",,"0.46","0.0","0.0","54","44","45",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-24",,"0.00","0.0","0.0","72","45","49",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-25",,"0.00","0.0","0.0","75","49","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-26",,"0.61","0.0","0.0","62","50","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-27",,"0.52","0.0","0.0","56","50","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-28",,"0.00","0.0","0.0","69","47","49",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-29",,"0.00","0.0","0.0","74","49","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-30",,"0.11","0.0","0.0","58","52","53",,,,,,
"USC00436995","RUTLAND, VT US","2017-05-31",,"0.32","0.0","0.0","63","53","56",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-01",,"0.07","0.0","0.0","75","44","48",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-02",,"0.01","0.0","0.0","70","40","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-03",,"0.00","0.0","0.0","61","42","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-04",,"0.00","0.0","0.0","63","43","45",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-05",,"0.21","0.0","0.0","65","45","54",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-06",,"0.02","0.0","0.0","61","49","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-07",,"0.72","0.0","0.0","51","45","47",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-08",,"0.00","0.0","0.0","75","43","46",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-09",,"0.00","0.0","0.0","80","46","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-10",,"0.00","0.0","0.0","76","50","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-11",,"0.00","0.0","0.0","81","52","61",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-12",,"0.00","0.0","0.0","89","61","64",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-13",,"0.00","0.0","0.0","89","64","65",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-14",,"0.00","0.0","0.0","85","48","51",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-15",,"0.00","0.0","0.0","73","42","44",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-16",,"0.07","0.0","0.0","81","44","57",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-17",,"0.55","0.0","0.0","64","56","62",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-18",,"0.00","0.0","0.0","88","62","68",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-19",,"0.00","0.0","0.0","86","68","71",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-20",,"1.57","0.0","0.0","81","63","67",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-21",,"0.00","0.0","0.0","75","55","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-22",,"0.00","0.0","0.0","74","54","59",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-23",,"0.08","0.0","0.0","75","59","64",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-24",,"0.09","0.0","0.0","83","64","70",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-25",,"0.00","0.0","0.0","81","52","54",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-26",,"0.00","0.0","0.0","78","50","53",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-27",,"0.31","0.0","0.0","70","50","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-28",,"0.05","0.0","0.0","69","47","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-29",,"0.01","0.0","0.0","72","51","54",,,,,,
"USC00436995","RUTLAND, VT US","2017-06-30",,"0.41","0.0","0.0","68","54","62",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-01",,"0.21","0.0","0.0","80","62","65",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-02",,"0.86","0.0","0.0","75","61","64",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-03",,"0.00","0.0","0.0","83","60","63",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-04",,"0.00","0.0","0.0","79","58","59",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-05",,"0.00","0.0","0.0","79","49","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-06",,"0.00","0.0","0.0","82","52","59",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-07",,"0.00","0.0","0.0","78","59","63",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-08",,"0.34","0.0","0.0","82","63","66",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-09",,"0.49","0.0","0.0","78","57","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-10",,"0.00","0.0","0.0","77","56","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-11",,"0.03","0.0","0.0","81","58","64",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-12",,"0.01","0.0","0.0","80","60","64",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-13",,"0.27","0.0","0.0","83","58","59",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-14",,"0.23","0.0","0.0","63","58","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-15",,"0.00","0.0","0.0","69","60","63",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-16",,"0.15","0.0","0.0","75","60","62",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-17",,"0.00","0.0","0.0","83","59","61",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-18",,"0.24","0.0","0.0","83","61","63",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-19",,"0.00","0.0","0.0","84","58","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-20",,"0.00","0.0","0.0","84","60","63",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-21",,"0.00","0.0","0.0","83","55","56",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-22",,"0.00","0.0","0.0","84","56","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-23",,"0.04","0.0","0.0","80","58","61",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-24",,"0.04","0.0","0.0","78","56","56",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-25",,"0.27","0.0","0.0","60","55","56",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-26",,"0.00","0.0","0.0","68","52","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-27",,"0.08","0.0","0.0","76","52","62",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-28",,"0.11","0.0","0.0","73","59","61",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-29",,"0.00","0.0","0.0","75","50","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-30",,"0.00","0.0","0.0","74","45","47",,,,,,
"USC00436995","RUTLAND, VT US","2017-07-31",,"0.00","0.0","0.0","79","47","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-01",,"0.00","0.0","0.0","83","52","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-02",,"0.00","0.0","0.0","84","56","57",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-03",,"0.00","0.0","0.0","85","57","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-04",,"0.00","0.0","0.0","83","58","62",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-05",,"0.00","0.0","0.0","84","62","65",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-06",,"0.04","0.0","0.0","77","57","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-07",,"0.00","0.0","0.0","75","49","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-08",,"0.09","0.0","0.0","77","50","59",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-09",,"0.00","0.0","0.0","76","49","50",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-10",,"0.23","0.0","0.0","79","50","53",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-11",,"0.00","0.0","0.0","82","53","59",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-12",,"0.04","0.0","0.0","78","59","62",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-13",,"0.00","0.0","0.0","80","59","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-14",,"0.00","0.0","0.0","80","52","54",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-15",,"0.00","0.0","0.0","79","53","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-16",,"0.00","0.0","0.0","79","58","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-17",,"0.00","0.0","0.0","73","44","45",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-18",,"0.02","0.0","0.0","76","45","66",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-19",,"1.08","0.0","0.0","74","66","69",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-20",,"0.00","0.0","0.0","81","60","63",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-21",,"0.00","0.0","0.0","80","53","55",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-22",,"0.00","0.0","0.0","82","55","60",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-23",,"0.95","0.0","0.0","87","60","64",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-24",,"0.00","0.0","0.0","74","51","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-25",,"0.00","0.0","0.0","70","50","51",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-26",,"0.00","0.0","0.0","68","43","43",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-27",,"0.00","0.0","0.0","69","43","43",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-28",,"0.00","0.0","0.0","73","42","43",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-29",,"0.00","0.0","0.0","74","43","46",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-30",,"0.00","0.0","0.0","64","46","51",,,,,,
"USC00436995","RUTLAND, VT US","2017-08-31",,"0.00","0.0","0.0","73","45","48",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-01",,"0.00","0.0","0.0","68","39","39",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-02",,"0.00","0.0","0.0","60","34","34",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-03",,"0.03","0.0","0.0","70","34","55",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-04",,"1.21","0.0","0.0","55","51","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-05",,"0.00","0.0","0.0","75","52","67",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-06",,"0.38","0.0","0.0","75","57","58",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-07",,"0.37","0.0","0.0","61","56","57",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-08",,"0.06","0.0","0.0","68","46","49",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-09",,"0.06","0.0","0.0","62","49","51",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-10",,"0.00","0.0","0.0","62","50","52",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-11",,"0.00","0.0","0.0","66","41","42",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-12",,"0.00","0.0","0.0","71","42","43",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-13",,"0.00","0.0","0.0","78","43","45",,,,,,
"USC00436995","RUTLAND, VT US","2017-09-14",,"0.06","0.0","0.0","78","45","51",,,,,,
